id,nx,ny,lat,lon,SRG,SAMPLE_RSG_ID1
"582","244","179",0.25,-57.75,Acrisols,1
"583","245","179",0.25,-57.25,Ferralsols,10
"584","246","179",0.25,-56.75,Ferralsols,10
"585","247","179",0.25,-56.25,Ferralsols,10
"586","248","179",0.25,-55.75,Ferralsols,10
"587","249","179",0.25,-55.25,Ferralsols,10
"588","250","179",0.25,-54.75,Ferralsols,10
"589","251","179",0.25,-54.25,Ferralsols,10
"590","252","179",0.25,-53.75,Ferralsols,10
"591","253","179",0.25,-53.25,Acrisols,1
"592","254","179",0.25,-52.75,Acrisols,1
"593","255","179",0.25,-52.25,Acrisols,1
"594","256","179",0.25,-51.75,Acrisols,1
"595","257","179",0.25,-51.25,Ferralsols,10
"596","258","179",0.25,-50.75,Plinthosols,27
"597","259","179",0.25,-50.25,Gleysols,18
"598","260","179",0.25,-49.75,Gleysols,18
"599","204","180",-0.25,-77.75,Cambisols,25
"600","205","180",-0.25,-77.25,Acrisols,1
"601","206","180",-0.25,-76.75,Acrisols,1
"602","207","180",-0.25,-76.25,Gleysols,18
"603","208","180",-0.25,-75.75,Cambisols,25
"604","209","180",-0.25,-75.25,Acrisols,1
"605","210","180",-0.25,-74.75,Acrisols,1
"606","211","180",-0.25,-74.25,Acrisols,1
"607","212","180",-0.25,-73.75,Acrisols,1
"608","213","180",-0.25,-73.25,Acrisols,1
"609","214","180",-0.25,-72.75,Acrisols,1
"610","215","180",-0.25,-72.25,Acrisols,1
"611","216","180",-0.25,-71.75,Acrisols,1
"612","217","180",-0.25,-71.25,Acrisols,1
"613","218","180",-0.25,-70.75,Acrisols,1
"614","219","180",-0.25,-70.25,Acrisols,1
"615","220","180",-0.25,-69.75,Acrisols,1
"616","221","180",-0.25,-69.25,Podzol,31
"617","222","180",-0.25,-68.75,Podzol,31
"618","223","180",-0.25,-68.25,Podzol,31
"619","224","180",-0.25,-67.75,Podzol,31
"620","225","180",-0.25,-67.25,Podzol,31
"621","226","180",-0.25,-66.75,Ferralsols,10
"622","227","180",-0.25,-66.25,Ferralsols,10
"623","228","180",-0.25,-65.75,Ferralsols,10
"624","229","180",-0.25,-65.25,Ferralsols,10
"625","230","180",-0.25,-64.75,Ferralsols,10
"626","231","180",-0.25,-64.25,Ferralsols,10
"627","232","180",-0.25,-63.75,Gleysols,18
"628","233","180",-0.25,-63.25,Gleysols,18
"629","234","180",-0.25,-62.75,Ferralsols,10
"630","235","180",-0.25,-62.25,Ferralsols,10
"631","236","180",-0.25,-61.75,Ferralsols,10
"632","237","180",-0.25,-61.25,Ferralsols,10
"633","238","180",-0.25,-60.75,Ferralsols,10
"634","239","180",-0.25,-60.25,Acrisols,1
"635","240","180",-0.25,-59.75,Acrisols,1
"636","241","180",-0.25,-59.25,Acrisols,1
"637","242","180",-0.25,-58.75,Ferralsols,10
"638","243","180",-0.25,-58.25,Ferralsols,10
"639","244","180",-0.25,-57.75,Ferralsols,10
"640","245","180",-0.25,-57.25,Ferralsols,10
"641","246","180",-0.25,-56.75,Ferralsols,10
"642","247","180",-0.25,-56.25,Ferralsols,10
"643","248","180",-0.25,-55.75,Ferralsols,10
"644","249","180",-0.25,-55.25,Ferralsols,10
"645","250","180",-0.25,-54.75,Ferralsols,10
"646","251","180",-0.25,-54.25,Ferralsols,10
"647","252","180",-0.25,-53.75,Acrisols,1
"648","253","180",-0.25,-53.25,Acrisols,1
"649","254","180",-0.25,-52.75,Acrisols,1
"650","255","180",-0.25,-52.25,Acrisols,1
"651","256","180",-0.25,-51.75,Ferralsols,10
"652","257","180",-0.25,-51.25,Gleysols,18
"653","258","180",-0.25,-50.75,Gleysols,18
"654","259","180",-0.25,-50.25,Plinthosols,27
"655","260","180",-0.25,-49.75,Gleysols,18
"656","261","180",-0.25,-49.25,Gleysols,18
"657","203","181",-0.75,-78.25,Cambisols,25
"658","204","181",-0.75,-77.75,Cambisols,25
"659","205","181",-0.75,-77.25,Acrisols,1
"660","206","181",-0.75,-76.75,Acrisols,1
"661","207","181",-0.75,-76.25,Acrisols,1
"662","208","181",-0.75,-75.75,Gleysols,18
"663","209","181",-0.75,-75.25,Acrisols,1
"664","210","181",-0.75,-74.75,Acrisols,1
"665","211","181",-0.75,-74.25,Acrisols,1
"666","212","181",-0.75,-73.75,Acrisols,1
"667","213","181",-0.75,-73.25,Acrisols,1
"668","214","181",-0.75,-72.75,Acrisols,1
"669","215","181",-0.75,-72.25,Acrisols,1
"670","216","181",-0.75,-71.75,Acrisols,1
"671","217","181",-0.75,-71.25,Acrisols,1
"672","218","181",-0.75,-70.75,Acrisols,1
"673","219","181",-0.75,-70.25,Acrisols,1
"674","220","181",-0.75,-69.75,Acrisols,1
"675","221","181",-0.75,-69.25,Acrisols,1
"676","222","181",-0.75,-68.75,Podzol,31
"677","223","181",-0.75,-68.25,Podzol,31
"678","224","181",-0.75,-67.75,Podzol,31
"679","225","181",-0.75,-67.25,Podzol,31
"680","226","181",-0.75,-66.75,Ferralsols,10
"681","227","181",-0.75,-66.25,Ferralsols,10
"682","228","181",-0.75,-65.75,Ferralsols,10
"683","229","181",-0.75,-65.25,Plinthosols,27
"684","230","181",-0.75,-64.75,Plinthosols,27
"685","231","181",-0.75,-64.25,Ferralsols,10
"686","232","181",-0.75,-63.75,Ferralsols,10
"687","233","181",-0.75,-63.25,Gleysols,18
"688","234","181",-0.75,-62.75,Gleysols,18
"689","235","181",-0.75,-62.25,Ferralsols,10
"690","236","181",-0.75,-61.75,Ferralsols,10
"691","237","181",-0.75,-61.25,Ferralsols,10
"692","238","181",-0.75,-60.75,Acrisols,1
"693","239","181",-0.75,-60.25,Acrisols,1
"694","240","181",-0.75,-59.75,Ferralsols,10
"695","241","181",-0.75,-59.25,Acrisols,1
"696","242","181",-0.75,-58.75,Ferralsols,10
"697","243","181",-0.75,-58.25,Ferralsols,10
"698","244","181",-0.75,-57.75,Ferralsols,10
"699","245","181",-0.75,-57.25,Ferralsols,10
"700","246","181",-0.75,-56.75,Ferralsols,10
"701","247","181",-0.75,-56.25,Ferralsols,10
"702","248","181",-0.75,-55.75,Ferralsols,10
"703","249","181",-0.75,-55.25,Ferralsols,10
"704","250","181",-0.75,-54.75,Ferralsols,10
"705","251","181",-0.75,-54.25,Acrisols,1
"706","252","181",-0.75,-53.75,Ferralsols,10
"707","253","181",-0.75,-53.25,Ferralsols,10
"708","254","181",-0.75,-52.75,Ferralsols,10
"709","255","181",-0.75,-52.25,Ferralsols,10
"710","256","181",-0.75,-51.75,Gleysols,18
"711","257","181",-0.75,-51.25,Gleysols,18
"712","258","181",-0.75,-50.75,Gleysols,18
"713","259","181",-0.75,-50.25,Plinthosols,27
"714","260","181",-0.75,-49.75,Gleysols,18
"715","261","181",-0.75,-49.25,Gleysols,18
"716","262","181",-0.75,-48.75,Gleysols,18
"717","263","181",-0.75,-48.25,Ferralsols,10
"718","264","181",-0.75,-47.75,Ferralsols,10
"719","265","181",-0.75,-47.25,Ferralsols,10
"720","202","182",-1.25,-78.75,Cambisols,25
"721","203","182",-1.25,-78.25,Cambisols,25
"722","204","182",-1.25,-77.75,Cambisols,25
"723","205","182",-1.25,-77.25,Cambisols,25
"724","206","182",-1.25,-76.75,Cambisols,25
"725","207","182",-1.25,-76.25,Acrisols,1
"726","208","182",-1.25,-75.75,Cambisols,25
"727","209","182",-1.25,-75.25,Cambisols,25
"728","210","182",-1.25,-74.75,Acrisols,1
"729","211","182",-1.25,-74.25,Acrisols,1
"730","212","182",-1.25,-73.75,Acrisols,1
"731","213","182",-1.25,-73.25,Acrisols,1
"732","214","182",-1.25,-72.75,Acrisols,1
"733","215","182",-1.25,-72.25,Acrisols,1
"734","216","182",-1.25,-71.75,Acrisols,1
"735","217","182",-1.25,-71.25,Acrisols,1
"736","218","182",-1.25,-70.75,Acrisols,1
"737","219","182",-1.25,-70.25,Acrisols,1
"738","220","182",-1.25,-69.75,Acrisols,1
"739","221","182",-1.25,-69.25,Acrisols,1
"740","222","182",-1.25,-68.75,Acrisols,1
"741","223","182",-1.25,-68.25,Acrisols,1
"742","224","182",-1.25,-67.75,Ferralsols,10
"743","225","182",-1.25,-67.25,Plinthosols,27
"744","226","182",-1.25,-66.75,Plinthosols,27
"745","227","182",-1.25,-66.25,Plinthosols,27
"746","228","182",-1.25,-65.75,Plinthosols,27
"747","229","182",-1.25,-65.25,Plinthosols,27
"748","230","182",-1.25,-64.75,Plinthosols,27
"749","231","182",-1.25,-64.25,Plinthosols,27
"750","232","182",-1.25,-63.75,Plinthosols,27
"751","233","182",-1.25,-63.25,Plinthosols,27
"752","234","182",-1.25,-62.75,Plinthosols,27
"753","235","182",-1.25,-62.25,Gleysols,18
"754","236","182",-1.25,-61.75,Gleysols,18
"755","237","182",-1.25,-61.25,Ferralsols,10
"756","238","182",-1.25,-60.75,Acrisols,1
"757","239","182",-1.25,-60.25,Acrisols,1
"758","240","182",-1.25,-59.75,Ferralsols,10
"759","241","182",-1.25,-59.25,Ferralsols,10
"760","242","182",-1.25,-58.75,Acrisols,1
"761","243","182",-1.25,-58.25,Ferralsols,10
"762","244","182",-1.25,-57.75,Ferralsols,10
"763","245","182",-1.25,-57.25,Ferralsols,10
"764","246","182",-1.25,-56.75,Ferralsols,10
"765","247","182",-1.25,-56.25,Ferralsols,10
"766","248","182",-1.25,-55.75,Ferralsols,10
"767","249","182",-1.25,-55.25,Ferralsols,10
"768","250","182",-1.25,-54.75,Ferralsols,10
"769","251","182",-1.25,-54.25,Acrisols,1
"770","252","182",-1.25,-53.75,Ferralsols,10
"771","253","182",-1.25,-53.25,Ferralsols,10
"772","254","182",-1.25,-52.75,Ferralsols,10
"773","255","182",-1.25,-52.25,Gleysols,18
"774","256","182",-1.25,-51.75,Gleysols,18
"775","257","182",-1.25,-51.25,Gleysols,18
"776","258","182",-1.25,-50.75,Gleysols,18
"777","259","182",-1.25,-50.25,Plinthosols,27
"778","260","182",-1.25,-49.75,Plinthosols,27
"779","261","182",-1.25,-49.25,Gleysols,18
"780","262","182",-1.25,-48.75,Plinthosols,27
"781","263","182",-1.25,-48.25,Ferralsols,10
"782","264","182",-1.25,-47.75,Ferralsols,10
"783","265","182",-1.25,-47.25,Ferralsols,10
"784","266","182",-1.25,-46.75,Ferralsols,10
"785","267","182",-1.25,-46.25,Plinthosols,27
"786","268","182",-1.25,-45.75,Plinthosols,27
"787","203","183",-1.75,-78.25,Cambisols,25
"788","204","183",-1.75,-77.75,Acrisols,1
"789","205","183",-1.75,-77.25,Cambisols,25
"790","206","183",-1.75,-76.75,Cambisols,25
"791","207","183",-1.75,-76.25,Cambisols,25
"792","208","183",-1.75,-75.75,Cambisols,25
"793","209","183",-1.75,-75.25,Cambisols,25
"794","210","183",-1.75,-74.75,Acrisols,1
"795","211","183",-1.75,-74.25,Alisols,5
"796","212","183",-1.75,-73.75,Acrisols,1
"797","213","183",-1.75,-73.25,Acrisols,1
"798","214","183",-1.75,-72.75,Acrisols,1
"799","215","183",-1.75,-72.25,Acrisols,1
"800","216","183",-1.75,-71.75,Acrisols,1
"801","217","183",-1.75,-71.25,Acrisols,1
"802","218","183",-1.75,-70.75,Acrisols,1
"803","219","183",-1.75,-70.25,Acrisols,1
"804","220","183",-1.75,-69.75,Acrisols,1
"805","221","183",-1.75,-69.25,Acrisols,1
"806","222","183",-1.75,-68.75,Acrisols,1
"807","223","183",-1.75,-68.25,Gleysols,18
"808","224","183",-1.75,-67.75,Plinthosols,27
"809","225","183",-1.75,-67.25,Plinthosols,27
"810","226","183",-1.75,-66.75,Plinthosols,27
"811","227","183",-1.75,-66.25,Plinthosols,27
"812","228","183",-1.75,-65.75,Acrisols,1
"813","229","183",-1.75,-65.25,Plinthosols,27
"814","230","183",-1.75,-64.75,Plinthosols,27
"815","231","183",-1.75,-64.25,Plinthosols,27
"816","232","183",-1.75,-63.75,Plinthosols,27
"817","233","183",-1.75,-63.25,Plinthosols,27
"818","234","183",-1.75,-62.75,Plinthosols,27
"819","235","183",-1.75,-62.25,Plinthosols,27
"820","236","183",-1.75,-61.75,Plinthosols,27
"821","237","183",-1.75,-61.25,Podzol,31
"822","238","183",-1.75,-60.75,Acrisols,1
"823","239","183",-1.75,-60.25,Acrisols,1
"824","240","183",-1.75,-59.75,Acrisols,1
"825","241","183",-1.75,-59.25,Ferralsols,10
"826","242","183",-1.75,-58.75,Ferralsols,10
"827","243","183",-1.75,-58.25,Ferralsols,10
"828","244","183",-1.75,-57.75,Ferralsols,10
"829","245","183",-1.75,-57.25,Ferralsols,10
"830","246","183",-1.75,-56.75,Ferralsols,10
"831","247","183",-1.75,-56.25,Ferralsols,10
"832","248","183",-1.75,-55.75,Ferralsols,10
"833","249","183",-1.75,-55.25,Acrisols,1
"834","250","183",-1.75,-54.75,Acrisols,1
"835","251","183",-1.75,-54.25,Acrisols,1
"836","252","183",-1.75,-53.75,Ferralsols,10
"837","253","183",-1.75,-53.25,Gleysols,18
"838","254","183",-1.75,-52.75,Gleysols,18
"839","255","183",-1.75,-52.25,Gleysols,18
"840","256","183",-1.75,-51.75,Ferralsols,10
"841","257","183",-1.75,-51.25,Ferralsols,10
"842","258","183",-1.75,-50.75,Gleysols,18
"843","259","183",-1.75,-50.25,Gleysols,18
"844","260","183",-1.75,-49.75,Plinthosols,27
"845","261","183",-1.75,-49.25,Ferralsols,10
"846","262","183",-1.75,-48.75,Ferralsols,10
"847","263","183",-1.75,-48.25,Gleysols,18
"848","264","183",-1.75,-47.75,Ferralsols,10
"849","265","183",-1.75,-47.25,Ferralsols,10
"850","266","183",-1.75,-46.75,Plinthosols,27
"851","267","183",-1.75,-46.25,Plinthosols,27
"852","268","183",-1.75,-45.75,Plinthosols,27
"853","269","183",-1.75,-45.25,Ferralsols,10
"854","270","183",-1.75,-44.75,Ferralsols,10
"855","203","184",-2.25,-78.25,Undef,3
"856","204","184",-2.25,-77.75,Acrisols,1
"857","205","184",-2.25,-77.25,Cambisols,25
"858","206","184",-2.25,-76.75,Cambisols,25
"859","207","184",-2.25,-76.25,Cambisols,25
"860","208","184",-2.25,-75.75,Cambisols,25
"861","209","184",-2.25,-75.25,Alisols,5
"862","210","184",-2.25,-74.75,Alisols,5
"863","211","184",-2.25,-74.25,Gleysols,18
"864","212","184",-2.25,-73.75,Acrisols,1
"865","213","184",-2.25,-73.25,Acrisols,1
"866","214","184",-2.25,-72.75,Acrisols,1
"867","215","184",-2.25,-72.25,Acrisols,1
"868","216","184",-2.25,-71.75,Acrisols,1
"869","217","184",-2.25,-71.25,Acrisols,1
"870","218","184",-2.25,-70.75,Acrisols,1
"871","219","184",-2.25,-70.25,Acrisols,1
"872","220","184",-2.25,-69.75,Acrisols,1
"873","221","184",-2.25,-69.25,Acrisols,1
"874","222","184",-2.25,-68.75,Acrisols,1
"875","223","184",-2.25,-68.25,Plinthosols,27
"876","224","184",-2.25,-67.75,Plinthosols,27
"877","225","184",-2.25,-67.25,Plinthosols,27
"878","226","184",-2.25,-66.75,Plinthosols,27
"879","227","184",-2.25,-66.25,Gleysols,18
"880","228","184",-2.25,-65.75,Gleysols,18
"881","229","184",-2.25,-65.25,Gleysols,18
"882","230","184",-2.25,-64.75,Acrisols,1
"883","231","184",-2.25,-64.25,Plinthosols,27
"884","232","184",-2.25,-63.75,Plinthosols,27
"885","233","184",-2.25,-63.25,Plinthosols,27
"886","234","184",-2.25,-62.75,Plinthosols,27
"887","235","184",-2.25,-62.25,Plinthosols,27
"888","236","184",-2.25,-61.75,Plinthosols,27
"889","237","184",-2.25,-61.25,Ferralsols,10
"890","238","184",-2.25,-60.75,Ferralsols,10
"891","239","184",-2.25,-60.25,Ferralsols,10
"892","240","184",-2.25,-59.75,Ferralsols,10
"893","241","184",-2.25,-59.25,Ferralsols,10
"894","242","184",-2.25,-58.75,Ferralsols,10
"895","243","184",-2.25,-58.25,Ferralsols,10
"896","244","184",-2.25,-57.75,Ferralsols,10
"897","245","184",-2.25,-57.25,Ferralsols,10
"898","246","184",-2.25,-56.75,Gleysols,18
"899","247","184",-2.25,-56.25,Gleysols,18
"900","248","184",-2.25,-55.75,Gleysols,18
"901","249","184",-2.25,-55.25,Gleysols,18
"902","250","184",-2.25,-54.75,Gleysols,18
"903","251","184",-2.25,-54.25,Gleysols,18
"904","252","184",-2.25,-53.75,Gleysols,18
"905","253","184",-2.25,-53.25,Ferralsols,10
"906","254","184",-2.25,-52.75,Ferralsols,10
"907","255","184",-2.25,-52.25,Ferralsols,10
"908","256","184",-2.25,-51.75,Ferralsols,10
"909","257","184",-2.25,-51.25,Ferralsols,10
"910","258","184",-2.25,-50.75,Ferralsols,10
"911","259","184",-2.25,-50.25,Ferralsols,10
"912","260","184",-2.25,-49.75,Plinthosols,27
"913","261","184",-2.25,-49.25,Ferralsols,10
"914","262","184",-2.25,-48.75,Ferralsols,10
"915","263","184",-2.25,-48.25,Ferralsols,10
"916","264","184",-2.25,-47.75,Ferralsols,10
"917","265","184",-2.25,-47.25,Ferralsols,10
"918","266","184",-2.25,-46.75,Ferralsols,10
"919","267","184",-2.25,-46.25,Plinthosols,27
"920","268","184",-2.25,-45.75,Plinthosols,27
"921","269","184",-2.25,-45.25,Plinthosols,27
"922","270","184",-2.25,-44.75,Gleysols,18
"923","271","184",-2.25,-44.25,Gleysols,18
"924","203","185",-2.75,-78.25,Cambisols,25
"925","204","185",-2.75,-77.75,Cambisols,25
"926","205","185",-2.75,-77.25,Cambisols,25
"927","206","185",-2.75,-76.75,Cambisols,25
"928","207","185",-2.75,-76.25,Cambisols,25
"929","208","185",-2.75,-75.75,Cambisols,25
"930","209","185",-2.75,-75.25,Alisols,5
"931","210","185",-2.75,-74.75,Acrisols,1
"932","211","185",-2.75,-74.25,Alisols,5
"933","212","185",-2.75,-73.75,Acrisols,1
"934","213","185",-2.75,-73.25,Acrisols,1
"935","214","185",-2.75,-72.75,Acrisols,1
"936","215","185",-2.75,-72.25,Acrisols,1
"937","216","185",-2.75,-71.75,Acrisols,1
"938","217","185",-2.75,-71.25,Acrisols,1
"939","218","185",-2.75,-70.75,Acrisols,1
"940","219","185",-2.75,-70.25,Acrisols,1
"941","220","185",-2.75,-69.75,Acrisols,1
"942","221","185",-2.75,-69.25,Acrisols,1
"943","222","185",-2.75,-68.75,Acrisols,1
"944","223","185",-2.75,-68.25,Plinthosols,27
"945","224","185",-2.75,-67.75,Plinthosols,27
"946","225","185",-2.75,-67.25,Gleysols,18
"947","226","185",-2.75,-66.75,Plinthosols,27
"948","227","185",-2.75,-66.25,Plinthosols,27
"949","228","185",-2.75,-65.75,Plinthosols,27
"950","229","185",-2.75,-65.25,Gleysols,18
"951","230","185",-2.75,-64.75,Gleysols,18
"952","231","185",-2.75,-64.25,Acrisols,1
"953","232","185",-2.75,-63.75,Plinthosols,27
"954","233","185",-2.75,-63.25,Plinthosols,27
"955","234","185",-2.75,-62.75,Plinthosols,27
"956","235","185",-2.75,-62.25,Plinthosols,27
"957","236","185",-2.75,-61.75,Plinthosols,27
"958","237","185",-2.75,-61.25,Ferralsols,10
"959","238","185",-2.75,-60.75,Gleysols,18
"960","239","185",-2.75,-60.25,Ferralsols,10
"961","240","185",-2.75,-59.75,Ferralsols,10
"962","241","185",-2.75,-59.25,Ferralsols,10
"963","242","185",-2.75,-58.75,Ferralsols,10
"964","243","185",-2.75,-58.25,Ferralsols,10
"965","244","185",-2.75,-57.75,Gleysols,18
"966","245","185",-2.75,-57.25,Gleysols,18
"967","246","185",-2.75,-56.75,Gleysols,18
"968","247","185",-2.75,-56.25,Ferralsols,10
"969","248","185",-2.75,-55.75,Ferralsols,10
"970","249","185",-2.75,-55.25,Ferralsols,10
"971","250","185",-2.75,-54.75,Ferralsols,10
"972","251","185",-2.75,-54.25,Ferralsols,10
"973","252","185",-2.75,-53.75,Ferralsols,10
"974","253","185",-2.75,-53.25,Ferralsols,10
"975","254","185",-2.75,-52.75,Ferralsols,10
"976","255","185",-2.75,-52.25,Ferralsols,10
"977","256","185",-2.75,-51.75,Ferralsols,10
"978","257","185",-2.75,-51.25,Ferralsols,10
"979","258","185",-2.75,-50.75,Ferralsols,10
"980","259","185",-2.75,-50.25,Ferralsols,10
"981","260","185",-2.75,-49.75,Plinthosols,27
"982","261","185",-2.75,-49.25,Ferralsols,10
"983","262","185",-2.75,-48.75,Ferralsols,10
"984","263","185",-2.75,-48.25,Ferralsols,10
"985","264","185",-2.75,-47.75,Ferralsols,10
"986","265","185",-2.75,-47.25,Ferralsols,10
"987","266","185",-2.75,-46.75,Ferralsols,10
"988","267","185",-2.75,-46.25,Acrisols,1
"989","268","185",-2.75,-45.75,Plinthosols,27
"990","269","185",-2.75,-45.25,Plinthosols,27
"991","270","185",-2.75,-44.75,Gleysols,18
"992","271","185",-2.75,-44.25,Gleysols,18
"993","202","186",-3.25,-78.75,Undef,3
"994","203","186",-3.25,-78.25,Cambisols,25
"995","204","186",-3.25,-77.75,Cambisols,25
"996","205","186",-3.25,-77.25,Cambisols,25
"997","206","186",-3.25,-76.75,Cambisols,25
"998","207","186",-3.25,-76.25,Cambisols,25
"999","208","186",-3.25,-75.75,Cambisols,25
"1000","209","186",-3.25,-75.25,Cambisols,25
"1001","210","186",-3.25,-74.75,Acrisols,1
"1002","211","186",-3.25,-74.25,Acrisols,1
"1003","212","186",-3.25,-73.75,Acrisols,1
"1004","213","186",-3.25,-73.25,Acrisols,1
"1005","214","186",-3.25,-72.75,Acrisols,1
"1006","215","186",-3.25,-72.25,Acrisols,1
"1007","216","186",-3.25,-71.75,Acrisols,1
"1008","217","186",-3.25,-71.25,Acrisols,1
"1009","218","186",-3.25,-70.75,Acrisols,1
"1010","219","186",-3.25,-70.25,Acrisols,1
"1011","220","186",-3.25,-69.75,Acrisols,1
"1012","221","186",-3.25,-69.25,Gleysols,18
"1013","222","186",-3.25,-68.75,Gleysols,18
"1014","223","186",-3.25,-68.25,Gleysols,18
"1015","224","186",-3.25,-67.75,Gleysols,18
"1016","225","186",-3.25,-67.25,Fluvisols,14
"1017","226","186",-3.25,-66.75,Plinthosols,27
"1018","227","186",-3.25,-66.25,Plinthosols,27
"1019","228","186",-3.25,-65.75,Plinthosols,27
"1020","229","186",-3.25,-65.25,Plinthosols,27
"1021","230","186",-3.25,-64.75,Gleysols,18
"1022","231","186",-3.25,-64.25,Gleysols,18
"1023","232","186",-3.25,-63.75,Acrisols,1
"1024","233","186",-3.25,-63.25,Acrisols,1
"1025","234","186",-3.25,-62.75,Acrisols,1
"1026","235","186",-3.25,-62.25,Plinthosols,27
"1027","236","186",-3.25,-61.75,Plinthosols,27
"1028","237","186",-3.25,-61.25,Plinthosols,27
"1029","238","186",-3.25,-60.75,Gleysols,18
"1030","239","186",-3.25,-60.25,Gleysols,18
"1031","240","186",-3.25,-59.75,Gleysols,18
"1032","241","186",-3.25,-59.25,Gleysols,18
"1033","242","186",-3.25,-58.75,Gleysols,18
"1034","243","186",-3.25,-58.25,Gleysols,18
"1035","244","186",-3.25,-57.75,Ferralsols,10
"1036","245","186",-3.25,-57.25,Ferralsols,10
"1037","246","186",-3.25,-56.75,Ferralsols,10
"1038","247","186",-3.25,-56.25,Ferralsols,10
"1039","248","186",-3.25,-55.75,Ferralsols,10
"1040","249","186",-3.25,-55.25,Ferralsols,10
"1041","250","186",-3.25,-54.75,Ferralsols,10
"1042","251","186",-3.25,-54.25,Ferralsols,10
"1043","252","186",-3.25,-53.75,Ferralsols,10
"1044","253","186",-3.25,-53.25,Ferralsols,10
"1045","254","186",-3.25,-52.75,Ferralsols,10
"1046","255","186",-3.25,-52.25,Ferralsols,10
"1047","256","186",-3.25,-51.75,Ferralsols,10
"1048","257","186",-3.25,-51.25,Ferralsols,10
"1049","258","186",-3.25,-50.75,Ferralsols,10
"1050","259","186",-3.25,-50.25,Ferralsols,10
"1051","260","186",-3.25,-49.75,Ferralsols,10
"1052","261","186",-3.25,-49.25,Ferralsols,10
"1053","262","186",-3.25,-48.75,Ferralsols,10
"1054","263","186",-3.25,-48.25,Ferralsols,10
"1055","264","186",-3.25,-47.75,Ferralsols,10
"1056","265","186",-3.25,-47.25,Ferralsols,10
"1057","266","186",-3.25,-46.75,Ferralsols,10
"1058","267","186",-3.25,-46.25,Acrisols,1
"1059","268","186",-3.25,-45.75,Acrisols,1
"1060","269","186",-3.25,-45.25,Plinthosols,27
"1061","270","186",-3.25,-44.75,Plinthosols,27
"1062","271","186",-3.25,-44.25,Acrisols,1
"1063","202","187",-3.75,-78.75,Cambisols,25
"1064","203","187",-3.75,-78.25,Undef,3
"1065","204","187",-3.75,-77.75,Cambisols,25
"1066","205","187",-3.75,-77.25,Gleysols,18
"1067","206","187",-3.75,-76.75,Gleysols,18
"1068","207","187",-3.75,-76.25,Gleysols,18
"1069","208","187",-3.75,-75.75,Gleysols,18
"1070","209","187",-3.75,-75.25,Gleysols,18
"1071","210","187",-3.75,-74.75,Gleysols,18
"1072","211","187",-3.75,-74.25,Acrisols,1
"1073","212","187",-3.75,-73.75,Acrisols,1
"1074","213","187",-3.75,-73.25,Acrisols,1
"1075","214","187",-3.75,-72.75,Acrisols,1
"1076","215","187",-3.75,-72.25,Acrisols,1
"1077","216","187",-3.75,-71.75,Gleysols,18
"1078","217","187",-3.75,-71.25,Acrisols,1
"1079","218","187",-3.75,-70.75,Acrisols,1
"1080","219","187",-3.75,-70.25,Acrisols,1
"1081","220","187",-3.75,-69.75,Acrisols,1
"1082","221","187",-3.75,-69.25,Gleysols,18
"1083","222","187",-3.75,-68.75,Plinthosols,27
"1084","223","187",-3.75,-68.25,Plinthosols,27
"1085","224","187",-3.75,-67.75,Plinthosols,27
"1086","225","187",-3.75,-67.25,Plinthosols,27
"1087","226","187",-3.75,-66.75,Plinthosols,27
"1088","227","187",-3.75,-66.25,Plinthosols,27
"1089","228","187",-3.75,-65.75,Plinthosols,27
"1090","229","187",-3.75,-65.25,Plinthosols,27
"1091","230","187",-3.75,-64.75,Plinthosols,27
"1092","231","187",-3.75,-64.25,Plinthosols,27
"1093","232","187",-3.75,-63.75,Gleysols,18
"1094","233","187",-3.75,-63.25,Acrisols,1
"1095","234","187",-3.75,-62.75,Gleysols,18
"1096","235","187",-3.75,-62.25,Gleysols,18
"1097","236","187",-3.75,-61.75,Acrisols,1
"1098","237","187",-3.75,-61.25,Gleysols,18
"1099","238","187",-3.75,-60.75,Plinthosols,27
"1100","239","187",-3.75,-60.25,Plinthosols,27
"1101","240","187",-3.75,-59.75,Plinthosols,27
"1102","241","187",-3.75,-59.25,Ferralsols,10
"1103","242","187",-3.75,-58.75,Ferralsols,10
"1104","243","187",-3.75,-58.25,Ferralsols,10
"1105","244","187",-3.75,-57.75,Ferralsols,10
"1106","245","187",-3.75,-57.25,Ferralsols,10
"1107","246","187",-3.75,-56.75,Ferralsols,10
"1108","247","187",-3.75,-56.25,Ferralsols,10
"1109","248","187",-3.75,-55.75,Ferralsols,10
"1110","249","187",-3.75,-55.25,Acrisols,1
"1111","250","187",-3.75,-54.75,Acrisols,1
"1112","251","187",-3.75,-54.25,Acrisols,1
"1113","252","187",-3.75,-53.75,Acrisols,1
"1114","253","187",-3.75,-53.25,Acrisols,1
"1115","254","187",-3.75,-52.75,Acrisols,1
"1116","255","187",-3.75,-52.25,Ferralsols,10
"1117","256","187",-3.75,-51.75,Ferralsols,10
"1118","257","187",-3.75,-51.25,Ferralsols,10
"1119","258","187",-3.75,-50.75,Ferralsols,10
"1120","259","187",-3.75,-50.25,Ferralsols,10
"1121","260","187",-3.75,-49.75,Ferralsols,10
"1122","261","187",-3.75,-49.25,Ferralsols,10
"1123","262","187",-3.75,-48.75,Ferralsols,10
"1124","263","187",-3.75,-48.25,Ferralsols,10
"1125","264","187",-3.75,-47.75,Ferralsols,10
