id,nx,ny,lat,lon,Sand,Silt,Clay,Slope,Elevation,MAT,MAP,pH,TOC,TN,SRG_Acrisols,SRG_Alisols,SRG_Andosols,SRG_Arenosols,SRG_Cambisols,SRG_Ferralsols,SRG_Fluvisols,SRG_Gleysols,SRG_Lixisols,SRG_Luvisols,SRG_Nitisols,SRG_Plinthosols,SRG_Podzol,SRG_Regosols,SRG_Umbrisols
140,229,170,4.75,-65.25,0.5607,0.1741,0.2652,3.0474,369.3747,24.9278,2959.1667,4.854,0.9599,0.08682,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
141,230,170,4.75,-64.75,0.6363,0.164,0.1997,3.6383,602.2419,23.0444,3351.7778,5.492,1.0506,0.08448,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
142,231,170,4.75,-64.25,0.3555,0.2666,0.3779,5.1128,1042.3809,22.1278,3351.3889,4.25,1.1181,0.09062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143,232,170,4.75,-63.75,0.2171,0.319,0.4639,3.1848,599.9164,23.9139,3545.9443,3.614,1.1487,0.09434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144,233,170,4.75,-63.25,0.2236,0.3196,0.4568,1.7991,476.5131,24.8472,3689.5557,3.604,1.1428,0.09833,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145,234,170,4.75,-62.75,0.315,0.299,0.386,1.1003,436.3158,24.7972,3417.0833,3.63,1.133,0.09504,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146,235,170,4.75,-62.25,0.4885,0.1925,0.319,2.713,553.0589,23.7583,2984.6389,3.665,1.1515,0.09542,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147,236,170,4.75,-61.75,0.7,0.14,0.16,2.4832,831.317,22.5139,2622.1667,4.4,0.76,0.09105,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148,237,170,4.75,-61.25,0.6892,0.1526,0.1582,1.8702,929.428,21.6361,2027.3611,4.492,0.7911,0.08297,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,238,170,4.75,-60.75,0.4374,0.3497,0.2129,2.5717,1000.332,21.4389,1498.8055,4.259,1.145,0.07839,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
150,239,170,4.75,-60.25,0.2945,0.4446,0.2609,2.9947,932.8928,22.575,1310.1945,4.409,1.2379,0.0826,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
151,240,170,4.75,-59.75,0.5296,0.2378,0.2326,3.3106,824.0956,23.1806,1838.1389,4.782,1.6346,0.1516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,241,170,4.75,-59.25,0.7899,0.104,0.1061,3.7229,627.3761,25.2833,2365.7778,4.333,1.4695,0.14594,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
153,242,170,4.75,-58.75,0.8097,0.0417,0.1486,1.5358,140.7794,26.6083,2420.7778,4.314,0.9485,0.11133,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
154,243,170,4.75,-58.25,0.8336,0.029,0.1374,1.0566,120.7461,26.5778,2400.3057,4.773,1.2353,0.08736,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
155,244,170,4.75,-57.75,0.776,0.0416,0.1824,0.419,79.4744,26.8111,2268.2778,4.782,1.202,0.08541,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
156,245,170,4.75,-57.25,0.689,0.0764,0.2346,0.514,75.8075,26.775,2249.1943,4.753,1.318,0.09919,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
157,246,170,4.75,-56.75,0.457,0.197,0.346,0.8336,113.075,26.5306,2360.3889,4.745,1.268,0.11249,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
158,247,170,4.75,-56.25,0.5014,0.1035,0.3951,0.6555,100.5678,26.8889,2323.3889,4.541,0.996,0.09776,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
159,248,170,4.75,-55.75,0.5602,0.0808,0.359,0.3744,74.5358,26.6056,2235.7222,4.716,1.3313,0.11242,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
160,249,170,4.75,-55.25,0.2947,0.0387,0.2166,1.0887,93.1694,26.5472,2315.6667,4.6182,0.6467,0.08074,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161,250,170,4.75,-54.75,0.4017,0.0497,0.3986,0.901,79.5953,26.4028,2380.75,4.2118,0.9737,0.1201,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162,251,170,4.75,-54.25,0.4752,0.0536,0.4712,1.2471,112.7608,26.1139,2451.5833,4.144,1.2932,0.14505,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163,252,170,4.75,-53.75,0.5406,0.0658,0.3936,1.171,126.3631,25.7611,2548.7222,4.537,1.3886,0.1439,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
164,253,170,4.75,-53.25,0.5526,0.0561,0.3913,0.7264,116.8681,25.3722,2786.8333,4.531,1.2527,0.14235,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
165,254,170,4.75,-52.75,0.4595,0.1531,0.3874,0.7918,85.9444,25.6722,3318.9167,4.455,1.6508,0.11414,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
166,255,170,4.75,-52.25,0.306,0.3305,0.3635,0.5543,43.8511,26.0839,3547.7419,4.6568,3.02704,0.16483,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
167,220,171,4.25,-69.75,0.34,0.54,0.12,0.3373,158.1069,26.9083,2860.1667,5,1.63,0.12284,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
168,221,171,4.25,-69.25,0.34,0.54,0.12,0.3349,151.9706,27.1333,2933.8057,5,1.63,0.12056,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
169,222,171,4.25,-68.75,0.5215,0.3783,0.1002,0.3027,142.0461,27.3222,2956.8889,4.934,1.5211,0.09852,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
170,223,171,4.25,-68.25,0.868,0.0696,0.0624,0.2268,121.5047,27.4639,2948.3057,4.808,1.3132,0.08721,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
171,224,171,4.25,-67.75,0.8826,0.0506,0.0668,0.2461,103.17,27.5306,2996.6667,4.222,0.7709,0.10256,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
172,225,171,4.25,-67.25,0.6799,0.1238,0.1963,0.8806,129.4328,26.8861,3109.6943,3.815,0.6446,0.11794,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
173,226,171,4.25,-66.75,0.7942,0.087,0.1188,3.0525,357.1003,27.1778,3063,3.743,0.4791,0.11234,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
174,227,171,4.25,-66.25,0.8659,0.0523,0.0818,0.6575,128.2042,27.2389,2979,4.042,0.4496,0.10901,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
175,228,171,4.25,-65.75,0.571,0.1435,0.2855,1.5902,223.7961,24.6083,3023.4443,4.472,0.9492,0.08642,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
176,229,171,4.25,-65.25,0.6973,0.144,0.1587,4.8181,975.5439,21.4944,3104.8889,5.732,1.0326,0.08163,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
177,230,171,4.25,-64.75,0.6968,0.1708,0.1324,3.2568,1081.2847,21.325,3092.5557,5.66,1.0572,0.08256,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
178,231,171,4.25,-64.25,0.5329,0.2541,0.213,3.7326,945.1375,22.7778,3010.5833,4.482,1.211,0.08735,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
179,232,171,4.25,-63.75,0.4474,0.2392,0.3134,2.6647,593.7756,23.6139,3016.8611,4.544,1.1064,0.0879,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
180,233,171,4.25,-63.25,0.2122,0.305,0.4828,3.0897,781.4761,23.4917,3042.0833,3.798,1.1729,0.09346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181,234,171,4.25,-62.75,0.3793,0.2804,0.3403,2.1954,517.3314,24.5528,2859.4167,4.02,1.0547,0.09346,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
182,235,171,4.25,-62.25,0.4948,0.2596,0.2456,2.3058,578.5675,24.2944,2540.9443,4.134,1.1245,0.09562,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
183,236,171,4.25,-61.75,0.5636,0.2846,0.1518,2.7053,596.3053,24.1889,2138.7222,4.48,1.0349,0.08058,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
184,237,171,4.25,-61.25,0.5242,0.2798,0.196,2.695,593.4411,24.9361,1647.0555,4.264,0.9041,0.09145,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
185,238,171,4.25,-60.75,0.5163,0.2867,0.197,2.6142,446.9044,25.7139,1161.4722,4.229,0.9117,0.12034,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
186,239,171,4.25,-60.25,0.4235,0.4115,0.165,2.8227,392.3989,25.4083,939.7778,4.005,1.1965,0.11341,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
187,240,171,4.25,-59.75,0.3005,0.4739,0.2256,2.736,442.19,25.0917,1140.3055,4.494,1.2463,0.11063,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
188,241,171,4.25,-59.25,0.3226,0.398,0.2794,3.6215,432.1825,25.7222,1675.5834,4.957,1.1428,0.14151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
189,242,171,4.25,-58.75,0.7056,0.1217,0.1727,1.9748,175.7992,26.6833,1991.1945,4.418,1.0422,0.10936,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
190,243,171,4.25,-58.25,0.7976,0.0512,0.1512,0.7937,123.2017,26.775,2136.3057,4.603,1.2872,0.08962,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
191,244,171,4.25,-57.75,0.554,0.1304,0.3156,0.3434,106.3928,26.7417,2196.6389,4.708,1.498,0.11363,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
192,245,171,4.25,-57.25,0.428,0.2474,0.3246,0.8236,131.0989,26.3694,2307.1667,4.81,1.3939,0.12165,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
193,246,171,4.25,-56.75,0.372,0.2525,0.3755,1.7972,236.8644,26.3444,2438.6667,4.57,0.8567,0.10873,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
194,247,171,4.25,-56.25,0.434,0.164,0.402,0.7092,126.6319,26.5139,2526.3057,4.5,0.8888,0.12147,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
195,248,171,4.25,-55.75,0.4688,0.1244,0.4068,0.9986,168.8081,26.525,2382.7778,4.527,0.9782,0.11201,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
196,249,171,4.25,-55.25,0.5745,0.0725,0.343,0.5146,121.2161,26.5222,2394.9167,4.7758,1.4319,0.08492,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
197,250,171,4.25,-54.75,0.5374,0.074,0.3886,0.7311,115.1964,26.0944,2573.9167,4.681,1.0854,0.13656,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
198,251,171,4.25,-54.25,0.5492,0.0629,0.3879,1.731,146.1153,25.9333,2465.8889,4.562,1.3857,0.13103,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
199,252,171,4.25,-53.75,0.5844,0.0714,0.3442,0.513,126.4644,25.4583,2458.4443,4.783,1.454,0.10417,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
200,253,171,4.25,-53.25,0.4862,0.1039,0.4099,0.6202,151.6222,24.9972,2801.4443,4.536,1.0067,0.12016,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
201,254,171,4.25,-52.75,0.5672,0.0678,0.365,0.6777,149.8964,25.2583,3412.6667,4.68,1.1606,0.12716,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
202,255,171,4.25,-52.25,0.4976,0.0914,0.411,1.0324,89.2225,25.5139,3644.7778,4.485,1.3682,0.15603,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
203,256,171,4.25,-51.75,0.2976,0.3626,0.3398,0.8364,46.8673,25.8906,3633.2812,5.0369,2.39619,0.18846,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
204,257,171,4.25,-51.25,0,0.71,0.29,0.2505,11.0243,26.0714,3548.2856,5.1,0.59,0.12367,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
205,218,172,3.75,-70.75,0.34,0.54,0.12,0.3653,171.5756,26.6611,2559.8889,5,1.63,0.12386,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
206,219,172,3.75,-70.25,0.3418,0.5196,0.1386,0.3671,167.2931,26.7,2773.25,4.982,1.6366,0.11747,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
207,220,172,3.75,-69.75,0.3569,0.3722,0.2709,0.332,160.4439,26.8139,2898.8889,4.856,1.6968,0.12754,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
208,221,172,3.75,-69.25,0.422,0.2899,0.2881,0.2442,144.1892,26.9278,2975.5278,4.813,1.6822,0.12502,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
209,222,172,3.75,-68.75,0.6086,0.1378,0.2536,0.2073,128.1442,27.0222,2998.5833,4.752,1.5354,0.11082,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
210,223,172,3.75,-68.25,0.4844,0.167,0.3486,0.1517,114.2947,27.0556,2958.8333,4.722,1.6432,0.12525,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
211,224,172,3.75,-67.75,0.8713,0.0517,0.077,0.1489,102.085,27.1833,2954.3333,4.455,0.8952,0.10056,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
212,225,172,3.75,-67.25,0.9505,0.0295,0.02,0.2372,102.6247,27.3167,3215.2222,3.825,0.317,0.15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
213,226,172,3.75,-66.75,0.827,0.075,0.098,0.4736,113.5842,27.2306,3249.6943,3.755,0.4435,0.1382,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
214,227,172,3.75,-66.25,0.6258,0.1043,0.2699,0.6649,143.2781,26.3806,3332.5557,3.893,0.8047,0.09234,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
215,228,172,3.75,-65.75,0.2712,0.2535,0.4753,3.1147,379.8083,24.2333,3187.4443,3.503,1.0861,0.09532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
216,229,172,3.75,-65.25,0.4386,0.2143,0.3471,5.9912,910.1891,22.8667,2942.7778,4.46,1.077,0.08854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
217,230,172,3.75,-64.75,0.7308,0.1296,0.1396,3.0416,919.3177,21.7333,2847.3611,5.804,1.0152,0.08056,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
218,231,172,3.75,-64.25,0.5711,0.2275,0.2014,3.0622,987.2559,22.6722,2692.0833,4.742,1.1782,0.08571,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
219,232,172,3.75,-63.75,0.4054,0.3623,0.2323,2.248,641.6309,24.0722,2544.6667,4.074,1.673,0.09339,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220,233,172,3.75,-63.25,0.389,0.333,0.278,2.7304,541.1467,24.2972,2426.8611,4.786,1.6276,0.09398,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
221,234,172,3.75,-62.75,0.3755,0.4005,0.224,4.2057,770.8897,23.5833,2404.25,4.139,1.3,0.09524,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
222,235,172,3.75,-62.25,0.314,0.416,0.27,2.8847,400.575,25.6556,2152.0557,4.44,1.57,0.0969,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223,236,172,3.75,-61.75,0.3195,0.3405,0.34,1.994,318.5692,26.2028,1855.5,4.645,1.578,0.09213,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224,237,172,3.75,-61.25,0.5244,0.1712,0.3044,1.0466,169.1964,26.8806,1494.9445,4.472,0.9392,0.12346,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
225,238,172,3.75,-60.75,0.6112,0.122,0.2668,0.4552,109.1494,27.0333,1306.1389,4.978,0.4652,0.13994,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
226,239,172,3.75,-60.25,0.5248,0.202,0.2732,0.3313,101.4708,27.0528,1258.6111,5.277,0.5788,0.13755,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
227,240,172,3.75,-59.75,0.6177,0.1588,0.2235,1.4123,158.0811,27.1917,1291.3889,5.001,0.8893,0.12389,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
228,241,172,3.75,-59.25,0.7938,0.0842,0.122,1.2201,139.6178,27.1528,1397.2222,4.309,1.4672,0.10391,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
229,242,172,3.75,-58.75,0.8,0.08,0.12,0.6524,112.0069,27.0167,1702.7778,4.3,1.47,0.09949,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
230,243,172,3.75,-58.25,0.6299,0.1178,0.2523,0.3419,114.9986,26.9028,1913.0834,4.552,1.5078,0.10762,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
231,244,172,3.75,-57.75,0.53,0.14,0.33,0.3674,122.6164,26.75,2054.5278,4.7,1.53,0.11813,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
232,245,172,3.75,-57.25,0.4184,0.2702,0.3114,0.5323,172.9158,26.1917,2212.3611,4.638,1.1921,0.11505,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
233,246,172,3.75,-56.75,0.371,0.3683,0.2607,1.7637,263.3544,25.9,2393.9443,4.5,0.9023,0.11158,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
234,247,172,3.75,-56.25,0.296,0.371,0.333,3.122,287.3003,26.0444,2626.4722,4.5,0.6542,0.08723,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
235,248,172,3.75,-55.75,0.398,0.218,0.384,1.6409,222.6325,26.4694,2516.3333,4.5,0.8276,0.09918,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
236,249,172,3.75,-55.25,0.4844,0.1052,0.4104,0.3526,158.915,26.1194,2496.4722,4.536,1.0148,0.07284,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
237,250,172,3.75,-54.75,0.5276,0.0908,0.3816,0.3608,156.4042,25.9472,2557.3057,4.644,1.2092,0.0967,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
238,251,172,3.75,-54.25,0.5616,0.0716,0.3668,0.4264,135.3522,25.2667,2442.6667,4.708,1.1606,0.14133,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
239,252,172,3.75,-53.75,0.5702,0.0629,0.3669,1.3171,185.4211,24.8083,2391.0833,4.738,1.0339,0.15001,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
240,253,172,3.75,-53.25,0.5336,0.0804,0.386,1.3885,197.6481,24.6444,2510.1111,4.674,0.9962,0.17905,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
241,254,172,3.75,-52.75,0.479,0.1063,0.4147,0.9293,183.5722,25.1361,2879.9722,4.518,0.9743,0.13202,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
242,255,172,3.75,-52.25,0.4682,0.1122,0.4196,0.55,125.6769,25.2556,3122.3611,4.496,0.9528,0.12336,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
243,256,172,3.75,-51.75,0.4415,0.1503,0.4082,0.3669,82.5381,25.725,3299.3611,4.708,0.8718,0.1114,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
244,257,172,3.75,-51.25,0.0821,0.607,0.3109,0.379,17.7019,26.0844,3482.5625,5.0839,0.61253,0.13137,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
245,216,173,3.25,-71.75,0.34,0.54,0.12,0.3322,215.7089,26.9722,2483.2222,5,1.63,0.12386,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
246,217,173,3.25,-71.25,0.34,0.54,0.12,0.3722,211.4486,26.7444,2533.6111,5,1.63,0.12332,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
247,218,173,3.25,-70.75,0.352,0.5265,0.1215,0.3592,202.2978,26.5889,2671.8889,4.994,1.6219,0.10928,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
248,219,173,3.25,-70.25,0.4118,0.2798,0.3084,0.4396,182.0803,26.6278,2825.3333,4.835,1.8519,0.12659,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
249,220,173,3.25,-69.75,0.5614,0.0956,0.343,0.298,161.2692,26.5222,2970.4722,4.961,2.8623,0.13822,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
250,221,173,3.25,-69.25,0.767,0.0623,0.1707,0.3366,171.9597,26.5361,3062.7778,4.882,2.0093,0.10074,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
251,222,173,3.25,-68.75,0.8414,0.0578,0.1008,0.336,157.3386,26.6472,3105.9443,4.819,1.5035,0.09024,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
252,223,173,3.25,-68.25,0.89,0.05,0.06,0.217,126.58,26.7556,3112.5,4.8,1.3,0.08557,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
253,224,173,3.25,-67.75,0.8792,0.0652,0.0556,0.1981,109.7672,26.8639,3098.1389,4.67,1.205,0.08741,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
254,225,173,3.25,-67.25,0.9166,0.0594,0.024,0.1997,102.7472,26.9361,3137.4443,3.89,0.4374,0.11076,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
255,226,173,3.25,-66.75,0.95,0.03,0.02,0.2142,112.1222,26.9417,3300.7778,3.8,0.31,0.12297,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
256,227,173,3.25,-66.25,0.7036,0.0804,0.216,0.468,134.1255,26.6472,3454.3333,3.632,0.6404,0.13819,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
257,228,173,3.25,-65.75,0.8144,0.0789,0.1067,1.9992,224.1114,24.9306,3182.0833,3.749,0.4583,0.12869,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
258,229,173,3.25,-65.25,0.547,0.1443,0.3087,3.8453,532.3453,26.4444,2638.3889,3.562,0.8328,0.10952,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
259,230,173,3.25,-64.75,0.5905,0.1676,0.2419,2.996,461.4808,23.5,2574.6389,4.965,1.0595,0.08829,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
260,231,173,3.25,-64.25,0.469,0.2566,0.2744,3.8914,770.8845,22.6222,2458.6667,5.008,1.1006,0.08379,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
261,232,173,3.25,-63.75,0.2806,0.3793,0.3401,2.3651,771.832,23.8806,2233.5833,4.27,1.3042,0.0861,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
262,233,173,3.25,-63.25,0.3594,0.3538,0.2868,1.8605,543.3303,24.6528,2072.3889,3.901,1.4856,0.08959,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
263,234,173,3.25,-62.75,0.2837,0.2911,0.4252,1.234,396.0645,25.3861,2007.4722,4.17,0.8248,0.0923,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
264,235,173,3.25,-62.25,0.2731,0.2784,0.4485,1.8222,365.8347,25.6528,1964.75,4.236,0.8052,0.09222,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
265,236,173,3.25,-61.75,0.3418,0.2452,0.413,0.7624,248.9014,26.4111,1808.7222,4.358,1.0316,0.10425,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
266,237,173,3.25,-61.25,0.482,0.18,0.338,0.4488,129.3842,26.9222,1610.5834,4.54,1.004,0.13594,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
267,238,173,3.25,-60.75,0.524,0.18,0.296,0.2844,103.2508,27.1306,1473.0278,5.38,0.563,0.13906,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
268,239,173,3.25,-60.25,0.5204,0.18,0.2996,0.2242,85.9553,27.3083,1519.9166,5.308,0.6008,0.1436,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
269,240,173,3.25,-59.75,0.5463,0.2418,0.2119,0.4464,102.8542,26.7222,1558.75,5.118,0.8617,0.11959,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
270,241,173,3.25,-59.25,0.3706,0.3762,0.2532,2.8805,307.1114,26.0556,1528.1389,5.081,1.1136,0.11186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
271,242,173,3.25,-58.75,0.5829,0.1988,0.2183,1.666,248.85,26.9333,1604.5834,4.617,1.4138,0.10012,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
272,243,173,3.25,-58.25,0.53,0.14,0.33,0.5773,155.6475,26.65,1803.9445,4.7,1.53,0.10372,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
273,244,173,3.25,-57.75,0.53,0.14,0.33,0.5779,186.9342,26.4472,1953.6111,4.7,1.53,0.10593,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
274,245,173,3.25,-57.25,0.53,0.14,0.33,0.4298,192.9967,26.4361,2031.3611,4.7,1.53,0.08714,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
275,246,173,3.25,-56.75,0.4652,0.2156,0.3192,0.4411,232.7495,26.1694,2087.8611,4.664,1.3338,0.07268,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
276,247,173,3.25,-56.25,0.23,0.47,0.3,1.3199,291.6061,25.8611,2207.6111,4.5,0.542,0.10713,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
277,248,173,3.25,-55.75,0.443,0.1505,0.4065,1.3243,268.9111,26.1556,2290.7778,4.5,0.9041,0.09409,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
278,249,173,3.25,-55.25,0.47,0.11,0.42,0.3451,204.3139,25.9083,2360.6111,4.5,0.95,0.09874,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
279,250,173,3.25,-54.75,0.428,0.173,0.399,0.8606,205.6839,25.4917,2414.1111,4.5,0.8786,0.06839,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
280,251,173,3.25,-54.25,0.491,0.0995,0.4095,0.5465,185.5328,25.1722,2444.0557,4.53,0.9635,0.11453,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
281,252,173,3.25,-53.75,0.5134,0.0835,0.4031,1.1304,189.2044,24.9806,2397.4722,4.61,0.8147,0.20313,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
282,253,173,3.25,-53.25,0.5466,0.0641,0.3893,0.9988,195.9789,24.8194,2401.1667,4.662,0.7947,0.14935,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
283,254,173,3.25,-52.75,0.5304,0.056,0.4136,1.0469,186.0264,25.1528,2526.3611,4.426,1.0952,0.15964,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
284,255,173,3.25,-52.25,0.4239,0.1655,0.4106,0.7082,139.1108,25.4083,2669.5278,4.393,1.0244,0.11592,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
285,256,173,3.25,-51.75,0.3826,0.217,0.4004,0.4081,116.5233,25.5944,3028.3889,4.314,1.0828,0.10188,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
286,257,173,3.25,-51.25,0.2172,0.4361,0.3467,0.3209,54.6569,26.0972,3412.1111,4.9811,0.69126,0.1259,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
