OID_,lat,lon,occ_p
85343,-5.2083302,-47.7083015,133.46929999999998
85344,-5.2083302,-47.625,130.13100000000003
85345,-5.2083302,-47.5416985,110.48190000000005
85346,-5.2083302,-47.4583015,186.61320000000003
85347,-5.2083302,-47.375,202.2629000000001
85348,-5.2083302,-47.2916985,166.31300000000002
85349,-5.2083302,-47.2083015,188.5481
85350,-5.2083302,-47.125,186.08039999999997
85351,-5.2083302,-47.0416985,195.43630000000005
85352,-5.2083302,-46.9583015,159.26840000000007
85353,-5.2083302,-46.875,134.26320000000007
85354,-5.2083302,-46.7916985,131.11390000000006
85355,-5.2083302,-46.7083015,184.11229999999995
85356,-5.2083302,-46.625,204.0208
85357,-5.2083302,-46.5416985,157.82180000000002
85358,-5.2083302,-46.4583015,206.89100000000002
85359,-5.2083302,-46.375,99.64560000000002
85360,-5.2083302,-46.2916985,118.31550000000003
85361,-5.2083302,-46.2083015,113.47319999999999
85362,-5.2083302,-46.125,96.37239999999998
85363,-5.2083302,-46.0416985,130.16060000000007
85364,-5.2083302,-45.9583015,149.97729999999999
85365,-5.2083302,-45.875,104.7617
85366,-5.2083302,-45.7916985,147.46980000000002
85367,-5.2083302,-45.7083015,114.36490000000005
85368,-5.2083302,-45.625,136.7589
85369,-5.2083302,-45.5416985,186.56279999999995
85370,-5.2083302,-45.4583015,198.68870000000007
85371,-5.2083302,-45.375,200.7101
85372,-5.2083302,-45.2916985,199.06259999999997
85373,-5.2083302,-45.2083015,178.87129999999993
85374,-5.2083302,-45.125,141.71910000000008
85375,-5.2083302,-45.0416985,145.33980000000003
85376,-5.2083302,-44.9583015,138.66750000000005
85377,-5.2083302,-44.875,149.23820000000003
85378,-5.2083302,-44.5416985,143.0778
85379,-5.2083302,-44.4583015,147.4215
85380,-5.2083302,-44.375,154.67060000000004
85381,-5.2083302,-44.2916985,198.01719999999995
85382,-5.2083302,-44.2083015,160.9643
85383,-5.2916698,-49.7083015,122.88849999999998
85384,-5.2916698,-49.625,112.01710000000003
85385,-5.2916698,-49.5416985,112.77230000000002
85386,-5.2916698,-49.4583015,101.04260000000004
85387,-5.2916698,-49.375,110.93180000000004
85388,-5.2916698,-49.2916985,150.75969999999995
85389,-5.2916698,-49.2083015,113.77869999999999
85390,-5.2916698,-48.5416985,121.42559999999997
85391,-5.2916698,-48.4583015,115.12799999999999
85392,-5.2916698,-48.375,138.3166
85393,-5.2916698,-48.2916985,161.18519999999998
85394,-5.2916698,-48.2083015,84.95489999999997
85395,-5.2916698,-48.125,141.79570000000004
85396,-5.2916698,-48.0416985,143.53340000000003
85397,-5.2916698,-47.9583015,98.38029999999995
85398,-5.2916698,-47.875,116.27079999999997
85399,-5.2916698,-47.7916985,130.16009999999997
85400,-5.2916698,-47.7083015,104.47450000000002
85401,-5.2916698,-47.625,104.68190000000004
85402,-5.2916698,-47.5416985,125.54190000000003
85403,-5.2916698,-47.4583015,117.97110000000004
85404,-5.2916698,-47.375,117.72180000000006
85405,-5.2916698,-47.2916985,150.36550000000003
85406,-5.2916698,-47.2083015,199.86920000000006
85407,-5.2916698,-47.125,157.11590000000007
85408,-5.2916698,-47.0416985,160.15710000000007
85409,-5.2916698,-46.9583015,162.7955000000001
85410,-5.2916698,-46.875,139.56560000000007
85411,-5.2916698,-46.7916985,142.44420000000002
85412,-5.2916698,-46.7083015,114.00320000000002
85413,-5.2916698,-46.625,139.8561
85414,-5.2916698,-46.5416985,117.51299999999999
85415,-5.2916698,-46.4583015,99.77179999999997
85416,-5.2916698,-46.375,99.4136
85417,-5.2916698,-46.2916985,109.28830000000002
85418,-5.2916698,-46.2083015,92.7465
85419,-5.2916698,-46.125,104.94780000000006
85420,-5.2916698,-46.0416985,109.3756000000001
85421,-5.2916698,-45.9583015,121.92720000000004
85422,-5.2916698,-45.875,136.68650000000002
85423,-5.2916698,-45.7916985,100.5505
85424,-5.2916698,-45.7083015,151.06310000000002
85425,-5.2916698,-45.625,157.0972
85426,-5.2916698,-45.5416985,199.85480000000007
85427,-5.2916698,-45.4583015,197.80970000000002
85428,-5.2916698,-45.375,185.12679999999992
85429,-5.2916698,-45.2916985,195.60410000000005
85430,-5.2916698,-45.2083015,176.4368
85431,-5.2916698,-45.125,149.37440000000004
85432,-5.2916698,-45.0416985,151.70600000000005
85433,-5.2916698,-44.9583015,149.28820000000007
85434,-5.2916698,-44.875,159.82040000000003
85435,-5.2916698,-44.7916985,155.62580000000003
85436,-5.2916698,-44.7083015,167.97910000000005
85437,-5.2916698,-44.625,157.0477
85438,-5.2916698,-44.5416985,172.8123
85439,-5.2916698,-44.4583015,152.6499
85440,-5.2916698,-44.375,154.59380000000002
85441,-5.2916698,-44.2916985,158.2952
85442,-5.2916698,-44.2083015,166.285
85443,-5.375,-49.7083015,108.66540000000005
85444,-5.375,-49.625,116.97950000000004
85445,-5.375,-49.5416985,114.03480000000002
85446,-5.375,-49.4583015,100.24970000000002
85447,-5.375,-49.375,90.82500000000002
85448,-5.375,-49.2916985,120.34839999999994
85449,-5.375,-49.2083015,99.02929999999998
85450,-5.375,-48.9583015,116.36569999999998
85451,-5.375,-48.875,124.8688
85452,-5.375,-48.375,117.19749999999998
85453,-5.375,-48.2916985,110.5075
85454,-5.375,-48.2083015,121.04960000000001
85455,-5.375,-48.125,130.64400000000003
85456,-5.375,-48.0416985,154.99390000000002
85457,-5.375,-47.9583015,101.73159999999999
85458,-5.375,-47.875,105.08010000000002
85459,-5.375,-47.7916985,119.50399999999999
85460,-5.375,-47.7083015,134.09860000000003
85461,-5.375,-47.625,136.31400000000002
85462,-5.375,-47.5416985,138.27689999999998
85463,-5.375,-47.4583015,119.9959
85464,-5.375,-47.375,132.2777
85465,-5.375,-47.2916985,185.38370000000003
85466,-5.375,-47.2083015,117.85040000000008
85467,-5.375,-47.125,143.1095
85468,-5.375,-47.0416985,107.65790000000007
85469,-5.375,-46.9583015,121.32910000000007
85470,-5.375,-46.875,154.18850000000003
85471,-5.375,-46.7916985,142.34160000000006
85472,-5.375,-46.7083015,132.60470000000007
85473,-5.375,-46.625,122.4921
85474,-5.375,-46.5416985,109.16159999999999
85475,-5.375,-46.4583015,116.16550000000005
85476,-5.375,-46.375,103.61570000000003
85477,-5.375,-46.2916985,110.67990000000005
85478,-5.375,-46.2083015,105.07840000000007
85479,-5.375,-46.125,105.72850000000008
85480,-5.375,-46.0416985,105.25420000000004
85481,-5.375,-45.9583015,99.0458
85482,-5.375,-45.875,161.94600000000008
85483,-5.375,-45.7916985,114.18869999999998
85484,-5.375,-45.7083015,153.25680000000003
85485,-5.375,-45.625,164.4199
85486,-5.375,-45.5416985,116.90220000000006
85487,-5.375,-45.4583015,139.79160000000002
85488,-5.375,-45.375,118.10810000000005
85489,-5.375,-45.2916985,155.333
85490,-5.375,-45.2083015,106.04660000000004
85491,-5.375,-45.125,109.40009999999998
85492,-5.375,-45.0416985,164.98330000000004
85493,-5.375,-44.9583015,143.69150000000002
85494,-5.375,-44.875,163.4848
85495,-5.375,-44.7916985,100.02699999999996
85496,-5.375,-44.7083015,139.82319999999999
85497,-5.375,-44.625,157.2956
85498,-5.375,-44.5416985,182.1361
85499,-5.375,-44.4583015,154.73590000000004
85500,-5.375,-44.375,179.84400000000002
85501,-5.375,-44.2916985,167.06250000000009
85502,-5.375,-44.2083015,153.1673
85503,-5.4583302,-49.7083015,117.3676
85504,-5.4583302,-49.625,109.51760000000002
85505,-5.4583302,-49.5416985,124.00399999999998
85506,-5.4583302,-49.4583015,107.00810000000001
85507,-5.4583302,-49.375,123.64359999999999
85508,-5.4583302,-49.2916985,107.7721
85509,-5.4583302,-49.2083015,119.02909999999999
85510,-5.4583302,-49.125,116.5283
85511,-5.4583302,-49.0416985,116.77259999999998
85512,-5.4583302,-48.9583015,119.25929999999998
85513,-5.4583302,-48.875,112.54339999999998
85514,-5.4583302,-48.7916985,114.94499999999996
85515,-5.4583302,-48.7083015,122.82249999999996
85516,-5.4583302,-48.625,162.03940000000003
85517,-5.4583302,-48.375,122.29449999999996
85518,-5.4583302,-48.125,131.55370000000002
85519,-5.4583302,-48.0416985,165.10170000000002
85520,-5.4583302,-47.9583015,104.84039999999997
85521,-5.4583302,-47.875,106.51459999999999
85522,-5.4583302,-47.7916985,130.41149999999996
85523,-5.4583302,-47.7083015,105.71150000000002
85524,-5.4583302,-47.625,104.29369999999999
85525,-5.4583302,-47.5416985,136.27730000000003
85526,-5.4583302,-47.2916985,101.98180000000006
85527,-5.4583302,-47.2083015,118.89650000000007
85528,-5.4583302,-47.125,204.19460000000007
85529,-5.4583302,-47.0416985,150.22100000000003
85530,-5.4583302,-46.9583015,157.04960000000003
85531,-5.4583302,-46.875,124.4669000000001
85532,-5.4583302,-46.7916985,110.73610000000008
85533,-5.4583302,-46.7083015,116.44300000000001
85534,-5.4583302,-46.625,133.11510000000004
85535,-5.4583302,-46.5416985,113.22780000000003
85536,-5.4583302,-46.4583015,108.0914000000001
85537,-5.4583302,-46.375,111.33130000000007
85538,-5.4583302,-46.2916985,124.42700000000006
85539,-5.4583302,-46.2083015,109.93670000000012
85540,-5.4583302,-46.125,113.18020000000003
85541,-5.4583302,-46.0416985,153.94900000000004
85542,-5.4583302,-45.9583015,98.77890000000005
85543,-5.4583302,-45.875,109.88700000000004
85544,-5.4583302,-45.7916985,111.01310000000001
85545,-5.4583302,-45.7083015,104.9409
85546,-5.4583302,-45.625,100.3045
85547,-5.4583302,-45.5416985,116.16820000000001
85548,-5.4583302,-45.4583015,101.7203
85549,-5.4583302,-45.375,98.35810000000001
85550,-5.4583302,-45.125,120.54020000000004
85551,-5.4583302,-45.0416985,146.096
85552,-5.4583302,-44.9583015,120.58670000000001
85553,-5.4583302,-44.875,106.6849
85554,-5.4583302,-44.7916985,116.04169999999998
85555,-5.4583302,-44.7083015,112.0781
85556,-5.4583302,-44.625,144.29530000000003
85557,-5.4583302,-44.5416985,151.6466
85558,-5.4583302,-44.4583015,144.73030000000003
85559,-5.4583302,-44.375,159.58990000000003
85560,-5.4583302,-44.2916985,126.00839999999998
85561,-5.4583302,-44.2083015,143.29240000000004
85562,-5.5416698,-49.5416985,118.85349999999998
85563,-5.5416698,-49.4583015,117.80159999999995
85564,-5.5416698,-49.375,118.78969999999995
85565,-5.5416698,-49.2916985,123.6382
85566,-5.5416698,-49.2083015,100.11520000000006
85567,-5.5416698,-49.125,114.9971
85568,-5.5416698,-49.0416985,117.42319999999998
85569,-5.5416698,-48.9583015,114.66019999999999
85570,-5.5416698,-48.875,118.68059999999997
85571,-5.5416698,-48.7916985,118.89269999999996
85572,-5.5416698,-48.7083015,124.96209999999999
85573,-5.5416698,-48.625,115.30059999999996
85574,-5.5416698,-48.5416985,116.88739999999996
85575,-5.5416698,-48.4583015,157.6709
85576,-5.5416698,-48.375,154.4258
85577,-5.5416698,-48.125,154.5758
85578,-5.5416698,-48.0416985,128.98119999999997
85579,-5.5416698,-47.9583015,105.07039999999998
85580,-5.5416698,-47.875,113.1587
85581,-5.5416698,-47.7916985,131.23189999999994
85582,-5.5416698,-47.7083015,122.25019999999999
85583,-5.5416698,-47.625,106.92060000000004
85584,-5.5416698,-47.5416985,104.04710000000001
85585,-5.5416698,-47.2916985,105.44970000000004
85586,-5.5416698,-47.2083015,126.82390000000007
85587,-5.5416698,-47.125,160.16670000000005
85588,-5.5416698,-47.0416985,157.24470000000008
85589,-5.5416698,-46.9583015,115.91610000000009
85590,-5.5416698,-46.875,115.38250000000005
85591,-5.5416698,-46.7916985,110.59350000000003
85592,-5.5416698,-46.7083015,110.89670000000002
85593,-5.5416698,-46.625,117.91090000000005
85594,-5.5416698,-46.5416985,135.0141000000001
85595,-5.5416698,-46.4583015,112.23890000000007
85596,-5.5416698,-46.375,101.95960000000002
85597,-5.5416698,-46.2916985,108.9416000000001
85598,-5.5416698,-46.2083015,88.23129999999999
85599,-5.5416698,-46.125,94.8908
85600,-5.5416698,-46.0416985,95.84490000000004
85601,-5.5416698,-45.9583015,121.53550000000007
85602,-5.5416698,-45.875,112.59970000000004
85603,-5.5416698,-45.7916985,111.51060000000003
85604,-5.5416698,-45.7083015,110.2855
85605,-5.5416698,-45.625,119.25220000000003
85606,-5.5416698,-45.5416985,108.91590000000002
85607,-5.5416698,-45.4583015,121.65060000000005
85608,-5.5416698,-45.375,105.24270000000003
85609,-5.5416698,-45.125,107.2767
85610,-5.5416698,-45.0416985,173.1709
85611,-5.5416698,-44.9583015,143.88370000000003
85612,-5.5416698,-44.875,105.98110000000001
85613,-5.5416698,-44.7916985,142.74980000000002
85614,-5.5416698,-44.7083015,160.53840000000002
85615,-5.5416698,-44.625,146.8454
85616,-5.5416698,-44.5416985,147.1956
85617,-5.5416698,-44.4583015,146.99220000000003
85618,-5.5416698,-44.2083015,99.60239999999997
85619,-5.625,-49.5416985,133.86879999999996
85620,-5.625,-49.4583015,115.4786
85621,-5.625,-49.375,117.99569999999999
85622,-5.625,-49.2916985,113.96219999999998
85623,-5.625,-49.2083015,119.09269999999994
85624,-5.625,-49.125,112.60510000000002
85625,-5.625,-49.0416985,109.52799999999999
85626,-5.625,-48.9583015,121.85549999999998
85627,-5.625,-48.875,111.62290000000002
85628,-5.625,-48.7916985,127.92779999999995
85629,-5.625,-48.7083015,119.2255
85630,-5.625,-48.625,113.3915
85631,-5.625,-48.5416985,119.73249999999996
85632,-5.625,-48.4583015,124.00629999999997
85633,-5.625,-48.375,153.2754
85634,-5.625,-48.2916985,168.42919999999998
85635,-5.625,-48.2083015,155.0328
85636,-5.625,-48.125,164.44680000000005
85637,-5.625,-48.0416985,125.48569999999998
85638,-5.625,-47.9583015,127.39449999999995
85639,-5.625,-47.875,128.5062
85640,-5.625,-47.7916985,112.43530000000003
85641,-5.625,-47.7083015,141.23760000000001
85642,-5.625,-47.625,132.81490000000002
85643,-5.625,-47.5416985,104.5213
85644,-5.625,-47.4583015,103.23069999999996
85645,-5.625,-47.375,134.59760000000003
85646,-5.625,-47.2916985,115.50390000000009
85647,-5.625,-47.2083015,118.75000000000009
85648,-5.625,-47.125,163.40580000000003
85649,-5.625,-47.0416985,112.80320000000002
85650,-5.625,-46.9583015,124.96020000000007
85651,-5.625,-46.875,134.16550000000004
85652,-5.625,-46.7916985,114.18220000000002
85653,-5.625,-46.7083015,112.28650000000002
85654,-5.625,-46.625,111.52370000000012
85655,-5.625,-46.5416985,109.04090000000005
85656,-5.625,-46.4583015,128.20260000000005
85657,-5.625,-46.375,105.35650000000001
85658,-5.625,-46.2916985,102.15620000000001
85659,-5.625,-46.2083015,101.941
85660,-5.625,-46.125,124.0636000000001
85661,-5.625,-46.0416985,131.9007000000001
85662,-5.625,-45.9583015,115.84680000000006
85663,-5.625,-45.875,113.1477
85664,-5.625,-45.7916985,112.83810000000003
85665,-5.625,-45.7083015,113.55200000000008
85666,-5.625,-45.625,111.88490000000003
85667,-5.625,-45.5416985,114.07150000000003
85668,-5.625,-45.4583015,94.79969999999997
85669,-5.625,-45.375,121.2427
85670,-5.625,-45.2916985,96.08139999999996
85671,-5.625,-45.2083015,86.21729999999998
85672,-5.625,-45.125,92.65950000000001
85673,-5.625,-45.0416985,98.858
85674,-5.625,-44.9583015,105.02659999999997
85675,-5.625,-44.875,177.8565
85676,-5.625,-44.7916985,145.95080000000002
85677,-5.625,-44.7083015,106.00359999999999
85678,-5.625,-44.625,107.7943
85679,-5.625,-44.5416985,112.4719
85680,-5.625,-44.4583015,121.41400000000004
85681,-5.625,-44.2083015,101.9456
85682,-5.7083302,-49.7083015,101.2931
85683,-5.7083302,-49.625,117.10920000000002
85684,-5.7083302,-49.5416985,148.56089999999998
85685,-5.7083302,-49.4583015,117.30780000000004
85686,-5.7083302,-49.375,113.6917
85687,-5.7083302,-49.2916985,115.51429999999999
85688,-5.7083302,-49.2083015,119.81559999999996
85689,-5.7083302,-49.125,119.81559999999996
85690,-5.7083302,-49.0416985,116.62529999999997
85691,-5.7083302,-48.9583015,117.01769999999996
85692,-5.7083302,-48.875,124.13499999999995
85693,-5.7083302,-48.7916985,122.97259999999999
85694,-5.7083302,-48.7083015,115.3424
85695,-5.7083302,-48.625,127.10309999999996
85696,-5.7083302,-48.5416985,125.17689999999997
85697,-5.7083302,-48.4583015,122.25499999999997
85698,-5.7083302,-48.375,134.85659999999996
85699,-5.7083302,-48.2916985,122.29349999999998
85700,-5.7083302,-48.2083015,129.52100000000002
85701,-5.7083302,-48.125,165.9687
85702,-5.7083302,-48.0416985,175.89769999999996
85703,-5.7083302,-47.9583015,130.86980000000003
85704,-5.7083302,-47.875,155.6518
85705,-5.7083302,-47.7916985,112.04770000000002
85706,-5.7083302,-47.7083015,180.294
85707,-5.7083302,-47.625,157.67970000000003
85708,-5.7083302,-47.5416985,128.21399999999997
85709,-5.7083302,-47.4583015,138.53710000000004
85710,-5.7083302,-47.375,137.30650000000003
85711,-5.7083302,-47.2916985,150.74410000000006
85712,-5.7083302,-47.2083015,166.03760000000003
85713,-5.7083302,-47.125,205.14750000000012
85714,-5.7083302,-47.0416985,134.49370000000002
85715,-5.7083302,-46.9583015,122.7533
85716,-5.7083302,-46.875,121.1443
85717,-5.7083302,-46.7916985,118.40600000000002
85718,-5.7083302,-46.7083015,106.69850000000005
85719,-5.7083302,-46.625,136.6717000000001
85720,-5.7083302,-46.5416985,148.8494000000001
85721,-5.7083302,-46.4583015,146.61550000000008
85722,-5.7083302,-46.375,108.92500000000007
85723,-5.7083302,-46.2916985,123.51770000000012
85724,-5.7083302,-46.2083015,110.32680000000006
85725,-5.7083302,-46.125,112.80370000000006
85726,-5.7083302,-46.0416985,112.42080000000007
85727,-5.7083302,-45.9583015,126.9744000000001
85728,-5.7083302,-45.875,122.22200000000007
85729,-5.7083302,-45.7916985,102.31060000000001
85730,-5.7083302,-45.7083015,107.99110000000002
85731,-5.7083302,-45.625,101.8399
85732,-5.7083302,-45.5416985,99.44139999999999
85733,-5.7083302,-45.4583015,98.70969999999997
85734,-5.7083302,-45.375,97.9215
85735,-5.7083302,-45.2916985,98.10449999999999
85736,-5.7083302,-45.2083015,96.2063
85737,-5.7083302,-45.125,94.9446
85738,-5.7083302,-45.0416985,99.14380000000001
85739,-5.7083302,-44.9583015,107.05520000000004
85740,-5.7083302,-44.875,103.5468
85741,-5.7083302,-44.7916985,112.74939999999998
85742,-5.7083302,-44.7083015,108.40209999999999
85743,-5.7083302,-44.625,162.1669
85744,-5.7083302,-44.5416985,104.34570000000002
85745,-5.7083302,-44.4583015,109.80770000000001
85746,-5.7083302,-44.375,128.69900000000004
85747,-5.7083302,-44.2916985,100.12260000000003
85748,-5.7083302,-44.2083015,104.47379999999997
85749,-5.7916698,-49.7083015,113.75560000000002
85750,-5.7916698,-49.625,124.3106
85751,-5.7916698,-49.5416985,149.49099999999996
85752,-5.7916698,-49.4583015,130.71569999999997
85753,-5.7916698,-49.375,124.46029999999998
85754,-5.7916698,-49.2916985,117.79069999999996
85755,-5.7916698,-49.2083015,118.53749999999998
85756,-5.7916698,-49.125,110.35339999999998
85757,-5.7916698,-49.0416985,126.95389999999996
85758,-5.7916698,-48.9583015,126.1792
85759,-5.7916698,-48.875,113.2017
85760,-5.7916698,-48.7916985,136.31889999999999
85761,-5.7916698,-48.7083015,120.19600000000004
85762,-5.7916698,-48.625,150.1537
85763,-5.7916698,-48.5416985,126.85089999999995
85764,-5.7916698,-48.4583015,135.03869999999998
85765,-5.7916698,-48.375,155.98579999999998
85766,-5.7916698,-48.2916985,152.0124
85767,-5.7916698,-48.2083015,154.00220000000002
85768,-5.7916698,-48.125,154.7728
85769,-5.7916698,-48.0416985,163.19369999999998
85770,-5.7916698,-47.9583015,167.56340000000003
85771,-5.7916698,-47.875,105.55730000000001
85772,-5.7916698,-47.7916985,157.23500000000004
85773,-5.7916698,-47.7083015,138.1996
85774,-5.7916698,-47.625,141.6879
85775,-5.7916698,-47.5416985,109.96330000000003
85776,-5.7916698,-47.4583015,136.56870000000004
85777,-5.7916698,-47.375,148.25810000000004
85778,-5.7916698,-47.2916985,127.12930000000004
85779,-5.7916698,-47.2083015,114.69720000000007
85780,-5.7916698,-47.125,143.14690000000002
85781,-5.7916698,-46.875,124.62720000000003
85782,-5.7916698,-46.7916985,165.39990000000006
85783,-5.7916698,-46.7083015,125.03320000000006
85784,-5.7916698,-46.625,132.7795000000001
85785,-5.7916698,-46.5416985,153.0179000000001
85786,-5.7916698,-46.4583015,108.03460000000007
85787,-5.7916698,-46.375,102.31360000000006
85788,-5.7916698,-46.2916985,119.75380000000003
85789,-5.7916698,-46.2083015,104.66410000000005
85790,-5.7916698,-46.125,128.52770000000007
85791,-5.7916698,-46.0416985,100.38809999999998
85792,-5.7916698,-45.9583015,110.28080000000001
85793,-5.7916698,-45.875,108.62400000000001
85794,-5.7916698,-45.7916985,107.59600000000005
85795,-5.7916698,-45.7083015,111.21349999999998
85796,-5.7916698,-45.625,150.31150000000002
85797,-5.7916698,-45.5416985,119.15490000000004
85798,-5.7916698,-45.4583015,108.9187
85799,-5.7916698,-45.375,113.52070000000002
85800,-5.7916698,-45.2916985,149.2853
85801,-5.7916698,-45.2083015,130.38200000000003
85802,-5.7916698,-45.125,128.79420000000005
85803,-5.7916698,-45.0416985,113.0467
85804,-5.7916698,-44.9583015,119.92349999999999
85805,-5.7916698,-44.875,130.65480000000002
85806,-5.7916698,-44.7916985,103.7163
85807,-5.7916698,-44.7083015,116.73060000000001
85808,-5.7916698,-44.625,113.47190000000005
85809,-5.7916698,-44.5416985,154.48160000000004
85810,-5.7916698,-44.4583015,99.5584
85811,-5.7916698,-44.375,109.65000000000002
85812,-5.7916698,-44.2916985,110.37539999999998
85813,-5.7916698,-44.2083015,102.05960000000003
85814,-5.875,-49.7083015,142.6398
85815,-5.875,-49.625,173.5215
85816,-5.875,-49.5416985,145.19869999999995
85817,-5.875,-49.4583015,147.52569999999997
85818,-5.875,-49.375,133.43349999999998
85819,-5.875,-49.2916985,128.5913
85820,-5.875,-49.2083015,119.44469999999995
85821,-5.875,-49.125,119.04250000000002
85822,-5.875,-49.0416985,151.2988
85823,-5.875,-48.9583015,127.63409999999996
85824,-5.875,-48.875,100.84620000000001
85825,-5.875,-48.7916985,121.80979999999995
85826,-5.875,-48.7083015,172.026
85827,-5.875,-48.625,151.89970000000002
85828,-5.875,-48.5416985,141.00969999999992
85829,-5.875,-48.4583015,177.14919999999998
85830,-5.875,-48.375,154.55410000000003
85831,-5.875,-48.2916985,154.6213
85832,-5.875,-48.2083015,163.51200000000003
85833,-5.875,-48.125,176.19640000000004
85834,-5.875,-48.0416985,173.1419
85835,-5.875,-47.9583015,169.7854
85836,-5.875,-47.875,141.90390000000005
85837,-5.875,-47.7916985,126.70840000000005
85838,-5.875,-47.7083015,185.46159999999998
85839,-5.875,-47.625,150.20080000000004
85840,-5.875,-47.5416985,133.28380000000004
85841,-5.875,-47.4583015,148.90900000000002
85842,-5.875,-47.375,142.64440000000005
85843,-5.875,-47.2916985,148.72830000000008
85844,-5.875,-47.2083015,134.2612
85845,-5.875,-47.125,150.6437000000001
85846,-5.875,-46.875,131.99240000000006
85847,-5.875,-46.7916985,127.68340000000002
85848,-5.875,-46.7083015,130.41940000000005
85849,-5.875,-46.625,112.88590000000008
85850,-5.875,-46.5416985,125.39760000000007
85851,-5.875,-46.4583015,106.46910000000005
85852,-5.875,-46.375,110.18019999999999
85853,-5.875,-46.2916985,103.92370000000001
85854,-5.875,-46.2083015,121.73230000000005
85855,-5.875,-46.125,109.10710000000005
85856,-5.875,-46.0416985,153.29450000000008
85857,-5.875,-45.9583015,111.96990000000007
85858,-5.875,-45.875,105.18380000000005
85859,-5.875,-45.7916985,110.60840000000003
85860,-5.875,-45.7083015,112.80280000000006
85861,-5.875,-45.625,113.07280000000004
85862,-5.875,-45.5416985,112.92360000000001
85863,-5.875,-45.4583015,119.08550000000001
85864,-5.875,-45.375,119.10870000000003
85865,-5.875,-45.2916985,138.80130000000003
85866,-5.875,-45.2083015,138.90690000000004
85867,-5.875,-45.125,129.95530000000002
85868,-5.875,-45.0416985,121.91800000000003
85869,-5.875,-44.9583015,129.01900000000003
85870,-5.875,-44.875,122.7854
85871,-5.875,-44.7916985,101.1521
85872,-5.875,-44.7083015,121.46289999999998
85873,-5.875,-44.625,108.72660000000002
85874,-5.875,-44.5416985,116.09390000000005
85875,-5.875,-44.4583015,114.59240000000004
85876,-5.875,-44.375,109.28480000000003
85877,-5.875,-44.2916985,100.36320000000003
85878,-5.875,-44.2083015,106.75840000000008
85879,-5.9583302,-49.7083015,154.10980000000006
85880,-5.9583302,-49.625,149.87709999999998
85881,-5.9583302,-49.5416985,156.73299999999998
85882,-5.9583302,-49.4583015,122.78709999999997
85883,-5.9583302,-49.375,153.25520000000003
85884,-5.9583302,-49.2916985,152.3084
85885,-5.9583302,-49.2083015,151.1802
85886,-5.9583302,-49.125,118.90489999999998
85887,-5.9583302,-49.0416985,100.65450000000001
85888,-5.9583302,-48.9583015,155.33890000000002
85889,-5.9583302,-48.875,121.6365
85890,-5.9583302,-48.7916985,113.9218
85891,-5.9583302,-48.7083015,161.0551
85892,-5.9583302,-48.625,170.46560000000005
85893,-5.9583302,-48.5416985,151.58100000000002
85894,-5.9583302,-48.4583015,128.23369999999994
85895,-5.9583302,-48.375,151.0148
85896,-5.9583302,-48.2916985,125.63469999999998
85897,-5.9583302,-48.2083015,134.9546
85898,-5.9583302,-48.125,175.1975
85899,-5.9583302,-48.0416985,189.2112
85900,-5.9583302,-47.9583015,169.37880000000004
85901,-5.9583302,-47.875,135.69030000000004
85902,-5.9583302,-47.7916985,149.42540000000005
85903,-5.9583302,-47.7083015,153.3874
85904,-5.9583302,-47.625,130.75210000000007
85905,-5.9583302,-47.5416985,141.1178000000001
85906,-5.9583302,-47.4583015,141.68460000000002
85907,-5.9583302,-47.375,147.96940000000006
85908,-5.9583302,-47.2916985,136.08030000000005
85909,-5.9583302,-47.2083015,135.78180000000006
85910,-5.9583302,-47.125,191.62330000000006
85911,-5.9583302,-47.0416985,127.02490000000003
85912,-5.9583302,-46.9583015,133.68480000000005
85913,-5.9583302,-46.875,205.86090000000004
85914,-5.9583302,-46.7916985,166.2066
85915,-5.9583302,-46.7083015,116.3983
85916,-5.9583302,-46.625,114.34950000000002
85917,-5.9583302,-46.5416985,111.88110000000002
85918,-5.9583302,-46.4583015,130.88840000000008
85919,-5.9583302,-46.375,135.36010000000005
85920,-5.9583302,-46.2916985,105.14810000000003
85921,-5.9583302,-46.2083015,107.13800000000005
85922,-5.9583302,-46.125,131.8077000000001
85923,-5.9583302,-46.0416985,116.37460000000006
85924,-5.9583302,-45.9583015,101.13700000000003
85925,-5.9583302,-45.875,111.1137
85926,-5.9583302,-45.7916985,108.42300000000002
85927,-5.9583302,-45.7083015,108.762
85928,-5.9583302,-45.625,110.43040000000005
85929,-5.9583302,-45.5416985,110.4621
85930,-5.9583302,-45.4583015,106.35500000000003
85931,-5.9583302,-45.375,126.72910000000003
85932,-5.9583302,-45.2916985,108.88860000000001
85933,-5.9583302,-45.2083015,134.46020000000001
85934,-5.9583302,-45.125,152.3951
85935,-5.9583302,-45.0416985,151.85829999999999
85936,-5.9583302,-44.9583015,131.45900000000006
85937,-5.9583302,-44.875,112.20219999999998
85938,-5.9583302,-44.7916985,163.19510000000002
85939,-5.9583302,-44.7083015,107.7774
85940,-5.9583302,-44.625,123.98820000000002
85941,-5.9583302,-44.5416985,101.48090000000002
85942,-5.9583302,-44.4583015,98.80900000000003
85943,-5.9583302,-44.375,101.32710000000003
85944,-5.9583302,-44.2916985,106.29980000000006
85945,-5.9583302,-44.2083015,105.02210000000002
85946,-6.0416698,-49.7083015,160.8391
85947,-6.0416698,-49.625,165.00529999999998
